99697658934199,67353836
632444,858
99191832962969338,87848
599539897,58756644
9199929154351596,92959369349999
449983759489,761673619461
195981935913214725,2175561519713
77456699417,0
456972695,9949579658128691
584737196,357728419
8458989663,19418899269689
461695369967,647669412999992
96692669169845,4
94,9972729441412117
39953969151522,4949996491999459687992
92998492499,939217991
999997169659,49489196829989
12869247329,7961999535599
999816869,56967989563
3971147939985,59479997969
47799939635599,1923886499929896
17396798199592,959999897999
915791937992,9995985689959259939291
977997889,33919899595151549
537527569699249,9894993999199799
993568139669983,8999199987959
842143,79959179774
4831766,4
76862199194279,961924994699473
9968249298719,3
2848388,8915139999994
6529997919986,9863927596699919
98575,5189333959941
977933256689,28
769794898998,7999696976972999579
579891939686,865795577
9576944999391,94994939969999994919
489617894267,697489
7296,599323433
986582591999,684279559
6916995319929466,99496695891979993991
34662798566,0
24699568,69989797774
17911984184939929,99994999949556381799
889465945319,1547194661
299452879394531,797196919411
345967495993,1
5975667969,8695299293192564
992952962622,999999949979991
39948922294347,64155326793
862958,9969949499186352
9579616671,259599699359976994
26499598764,199998599394184
26577786,111379992699393495199911
32971,1418595
35287179954839,3491994839198119
7369646624,9796969998991
4875551619,753595999799998
1664611449165,8738765
99999463269816,62217216677
11179926972984,988792396692124
29982239959992,1897997792997
99829929989,77279999993341981
98551391741241,69999791999914648
981976997944,99927976959979
14974369967995,9217978899999
7692,3419598
69295763916,9354994992399999992
993221562941993966,989469594819959
52357283,139875219458
9998231598343,9997695962796967
169623996626999,1328667291
96824793995196,5
8999576233,95153559999939
797,9284538
996349559729,5828
993746945999911,1995893195929994949947
35172956884,697614996699
395877669979,76977999755322
73929541363919599,93
56997,9995698
479969466631,97549499723966
7447476541,9959999959993599
4998954929918,94949933999789919999
9476599944,9459759788
9352984899,249999669996299916399
1499898149951,14449955967919989
925499183978,8574
998995325493,56
2598995289842,999693753
943193927,493989949927999936
729513341,692961477599
39349524917999,9369979967599939999
8,436192923959797
898919744429,9
354816929935,312813668173499
26396952219998738,19957
46967478,79599498879279995
93,76285689299
9496,47
73999965225,9761778
6731557336,39999262299799719974
22791987693,99549957359173
6926229947396,81518
5398998768,929793999949992984939
959975939968,913915856989922191
9942479692369659,6612455
797241929215125,599988999999993919
89231498259,9599633892955
58777697193,4191299799677747
33732192921,9262396319493893
6512419,28
9969499799,97838679
96989382315,249692123965913
59837333733529,9827257
8898332928999,979696799239976
79469957289,7179
5327996945419,6477
2899767997,47
491715219346,65978459149249
9993477758,0
95199362799939,99699792999998494
89692592958,747995
93425696689,952774987
55999595459937,551
1476394796976,9375
279412635978,956369999997
638874999,9899983875299
174226834,777759592533191
64357325251,8999997899971999
341917269942168,1
799414395818,1159997599981969911
496633298594992,999185968979796
7945939298746,3891762195628993
427,98657729899
699876539195,79982922897989999949
478287649,119599769496987
855797995652,19959968998859939969
429936293949974,999992259133294996492
595295169694935,1399838539939951
292926839954978,929694659997939999
993373716896,999459866998979
914658598533,98749999931993
76849241398962,7387
767349893,999199539989757964
5917599889,939297919379989
945559415454,9769999969973999
883748726,49999952959549
69149699,9421499768964927
962119239934991,447925939495314
93355989386,94992452996864
163652464,1223951979886999
59691352529398696,4861
6976236969,6849235342999
417892238812,0
6928841,3
495819894996,94889999299983
758959699,9849599999948997139
64169999163133,9941963319527837
95299999764,2
997624685989,969299969689429199599
49796992653,93969993798478
351649999893338,157589979919969799
4549791599316,37189999557199966
6559925989223499,49711528
44594729928,62949276
18694491612649423,9788722999949618
94312727636125,9559599999992948
56,79695489449
572898,99322396695999
9519991718117,699999726966
963599572989,99969792319891569
542832392,999341991849691
75651981,99993599798789
1282996917759937,89999499899299999
53773234,358349399951
7999895984619,3894999992947399995
66,94498626899
3356546937,96969161959999
89875827989,49819229921499921629
94381998769789,858
47168615,3821967412899995
89518268511,513291999939992599
992999693,3459189797999929
89991952914,4919913999968399269197
464912559359,9999999651994992
3,2393988559862
98749768739,91
94996883794,1
59889992491,6439939989956
6,79934678995
5641957539,9995948996938
7939437799999,9949279293791619989928
76479483,1
748579997354,8988989989996
31994292383438696,29927565991799759
81748337,99696949899598
1184299429969464,989669789939
81593689998,9
7959161549991,3299918419429821
569988224599593,64855951
69794427671953,2
93991979817898,6338
1986462368459,5499986699989
74399216341858,99372992183959999
718229956919949,58419694196999873
8659524619979,7899396371
79229397999233,9999489969596
1996597459949,997998594999996799
9199496977669,9443931959599999799
39992,7
569777464,91712373462
0,994276795599
728464894,35373879
779,83275
954121499996,935298532
571589949,0
39997243754997,9798937994679
69364588629,179976996999969699
48,31589599915955
456889929328,59737832221
764,9895769948
672819693967,553439256
477866,9991944973477
71657499397398,999996979269998999
69573379981,3929999999769
559489996989,89993956699992
5757,6979258999
2496691564998,1117652
5658,91888948596
912295819355831,6761613262314
261927146,9999791897439
555,8359444489939
816992869159,97996399966949999395
36359915757,719889994971
895813,9233499239123911
3647663242712,0
1997994847356,993943918998999822998
3655996894,39937939996952365941
87199349689275,9374979994794392
369948997,91794964369999328989
8992641789,59478499229599
9,9832239979962251
919692997491847,99699969194488
95899972669595,9554515
9897296798,598996491948
49569192626,99938728999959959
4448691291532,79999439449795959
36219166953984,75
99882,797319443915394
3722887989,59887999596
627,78999934971
57,9499894696
573579999918,2
198378744,939492991392881
999688882,3995999915999919941991
84179,17865243363
3192919759834169,9995569999936599
8939585357699,8939598999894
39869984759,58553
786955499189,789373499998
46688,445456266631
517998959982,9399629941379999
97194444849596,3498196999911126
77294982969,9
9641589989629,9199998987895
994,97348
97999454716739,82499945699999396999
299998,6263499199924289983
9623799894,97979949341351991
2167966679969,91959896514342999
82591957749,699596939699119929299
57,151994718971495
79548929919,8753278
95691829954,99786699989
1524845566,99999593531992992
552763867499,9993288599999999293641
3535894349127,6999942959679926
95689559198,9475
58332,49759692869
2788,691
9588831946,6846587
4919697,1944899914699969959
9993397988,39995999922999993799
6346967227,43194999999799995
694179782537,99122939344916644249
59977298235,9936955699331959
8,9866967869
9119214256975,169949111484789
897958273,99989989942976956
359453993964,0
737479919591,57991569994992
28,1499413259793982
59219883982919,99939799996394
6584727869,9969992999353
497599499897,7398912531
59329654511449427,31671251289853
7997322997359,966469619289353
92988999947564,8638
539326198,5599799979995999
9997921547572,23693
58,4912589689319
9389497295984225,9529189779995538
9,929196729956
5,389982218999
2369926398989,8778861332
9,93571596879
24763969,1
2153976976,978999969959
7627,8693
865799824,6596956956991149997
1789997532696,759663892
299992147979,796
73926119169552,5893959999999297394
39249699579299,35199569199961199
4784133936929,559992359999295
92,698496429161298
1139724897498,68936889999
335237461971,87999791322939993596
94181599856,6996998945
79938728999937,294178
329799239469,64
39999389347,46
949998999582,89995497599959959924
75949741771,999595979939
8958137988499,147316184635
6164587,9758997499979
192395596199762,992492133939999
686144758,1
69838948992,98921949991991
91199479648,89481997589939
3887298999782,9299499899391693399
644499962719,694946415813979
8378,46395567
279299698972294,199891945989499
9,629749221423139623
3994999182946,95989552395929995
78986599941841,2399399969949249949
7919996799921,2997529496796619
1994245,39724937995
96769699543,38367919155193491
9795498615,0
6919123361684,9382499959377
974869312489,956994754459961
5475995165,7999432553979
726169667893,98793939795997939999
85437794991913,6296979797
42135981381,1
16997564944435,8437
6344294449995,884454999393233
0,896825999852
69921383,2
9696339959184,38819919992919
9993729936497,92599939484994
861489379434329,21893994869
996141587445,9966399799535
999848965415,93875398926964
94479379825393,9979274459549999
47695345,1
972539419489,3233283574124
384778,4
19383,89
29795917966,88999596997799
9755699,0
792247969891,9959489199796
893557779,24515999993479
44825,72634176
97998927236997,5616875
655423949829,279966783932149
1971736,319243467415179
27458573279,9949298899992999
84921299663996,599994994463319993
6274631997815,78337493741
42749951318,189795199789
797999958299,99823999999999994
799654994966345,4399799264933897
192979474735,46576684
5186229954193,9613524979799159
79144753938979,7749897
625295299378,3979599338964999999
89151826,8999463599395
1535647,98882285
79679799,999892739989998
972225926979599,919479989999834359939
13264233392383,993878969297322919
589642999567,57999149999912394
99499284598965,46119459
8582,31577365
47,896697599
7,69923199893
9921279991469,99999759799
615926999997,951849491692994942
8384936929912,557939999999
892978798,599895999996797999
83766997,1339999369791989594
1471494794395,9967319229926893
21157979676997,32992993968583969
5,399293699736
99495569496456,37999954299194649
6,82738936679
1971379677999,88939293892494
28996954221777,488995564926
9871627989944,59499649548569959
7173285926,97995169948499992443
5596521933999,99939993999799719939
9565611499225817,759969175229
734592296898,993239999832798
7398245268911,477445663
947749435612413,861991179799779
3289399739986,97599899972949919689
1,597583893995
991757429632798,98199979919799221
61977169591223,9699969999988991199
41737992979973,19186893911999979
9599419799,929589947999989
5997991237183,87663652
9556699589458,949953399916999896
65877262,97699994579999
7,589218928996
82,7621696985959
3499943999631,8499996549749619
73832893896,78546592
3752296495,9796497919961
86845851213,994724253
77822,1593713573
6857699689921,59923919999495989
94595147997,75392376879999
69458,6
11863775,9499982455962
79689299955752,959118988965979
481651997871999,99997989549995899
9663859419189,8971494356965
689257991569932,79935911928639997
79859,9499519499752987
3218,9758499572822
6591696433266,354394977139979999999
987616,99938917276996
219869948839,996
949999979197,81426752729999939
99677719833,9999748997241
645,3591935221646993
7699274469,5679315953993
4999169141518,996999797998
63942496935,86737851
9493598778,1
9779827614,49939169698479819
999899859587,95
45817,87
497919199786,939999999898997789
9889859934,9613294521989999
73814362378,193954728956395
27733,59457
56992349969894,3322721999491989517
5979854976,995358699659958
5337459982,97994994934792819
825521451748,4743999791392796998
8965525998999,83998999579296
88995391561,935699299996979778
212511394928,45989993991363997
68599923791941,2
599421687931999,94899979799229
38616563,94997964936577
3591787991539,93
689889499954,999948929659963
4399387896,397899319472651
53695619232597,539318999899636
52336672,27491915942
4933143985916,4991969299999897845
33896437999149,8299469999637595
558694991,929992929634496159919
9947554182999,4354627494114
599,35466167
69549963799,59498999347342
83395763269997,8912629396639196
939368894192266,845929177
9117948443666999,28889467999599
415257157,96197679894969
58,13325996983638
74199992717899,99999549919982925999
2347999499189429,61633257
29222977998966,9499988989996159
2,153296997527717
1844758,85524433797
584422843,77499985998
5591412762997,7695387534
99519494499271,9999981959129815
89948548,2959969194893959546
3134117269989134,7967993718399
9975823498,5639994998369
122332989649121,927435599795159
97915614415311,8541856999395
5663562676,29924579493798
1471498,5
86295947971,994199997279992389299
197994995789,4973393793119998
367,73949894588
82362817424,1
98465299331,0
9486569399,88521466793
73,95969983556
912939611912979929,859
89977394698,5997486949999276
9,3723219954129424
79977425749,7649853
5992766556,0
127189475339966,889159929314963979
812594275458,92199729899993395449
997528799499,29799499999959699192
19429919345196,9545779372971959
473979997126988,7665
95597592999,4439955199238299
9169157959994,95196919194965942942
7749939899,31977299599599773
396765,99644325192123917
3,97162229816989
959459772797,9749371927332
77,23191789925919
8964866,68222925632
8799729378,89858696
12834641,79493919996
54968362649,999996996988894
467389,968573973199192941
19934169897,998429359
9466964993793,997958739919398
925529779979,112277226119926
4862416,999878949
8375,87677
238898939999,7251995929998695
1994438999,9356949569594
6762264,6
75996695,97499999999947
65958391969,24927259297
932865,79525911438494
7992938369513992,94
565519873996,799769694594999
427692797738,9974499999979243
462999294659,949991839975
821986979996,49959699995999
2919419965992,1934469999151966945
1716671189285,9994994319213
19946392589,19999998525996
359578,93979685834
98356997819719,929891996611932678
5479937694799,792999994999989998
65,97991969499
444419391954,39195675
38227799999,83
783968,8997855916965
77999998999,994999199799799989
96,21994594914919
6,43966847649
89892558825,9643999693499519
689996965189,21989927939959
9315667965,47296999139179999339
191469666,9997925999979799
89325883939395,9789399394998299
129816,938571912
991269691592832,999939542999599819399
66579895533,1911999552997993
4,3984427199929
2197531199642,399195997995914229
91656879589,777578
2,92996991969
412582396,2
69986449942496,989295995319198492
37666474259,6999457993996799
931949499468159,7
3356891793196,9799958583699299
89998589919,314772955499119998
67338959419,8919826794128
7985976259,89997945656956
291,3949933239934
99796473199,359199949969
9527952289969,6779994199799999599
2911997135923361,82792841
99241393892993,498624932698
59669758,969998259832189
949663897,699949278981999696
19959368439441,75
699963399719114,545156153925
528344,67
536126945544,973993939899432
99361499599133,2
71949773335,72264996
395148929374,995967693993799
998719659,119219197499896599445
878398532,95899954698
68153,93793971999
923,79918979175
9969939398723,999299994754429
699919798656,3291918699898919
8744,62573
918988947,9535939984558
649694896159,15961999999879652
62662533179479,289899197979
98394474427,25197999799696993
979968349,0
3,9156987525939
93937189471327929,3597979329594991
4173997989792,216631935835
53669299658799,9246399919999899987
49694969159598,94539579999997
7949619163381,985929179224996394
935337964,61864795
88296593949,8266273383
933164967517,9591993725979999
6477955279,394999269958
69597997999,859999699995989599
786352,7
9758,97757743
4789,54154795926639
18979578,453719658999995
486665982,9889599995999991
9814741924693395,3599995499939896
613315924297547,849926877699949
59918929983,3796919779796
28723598,69995229944991959993
5254169592297,479257934399186
996289436216,3981662532
539739,38464921489
86885991969,99693418998995795999
7,5899719576
9979474566,939969399933999999
738267179,53799796999
994,1416668
68975469,0
16442769,93999925992249918
792961929695762,6
999929889,1443822756
3999841226996,6964
976,9263942
995799463399,173393997869364
4935991114995154,5533498883
699796981669,7195119897319929
6949424328882,177364229
7993643923397,779964699953
37366,57289615
699764959896,9979999996918199
9139989918,389986763
4928916799769,29989999624995677
16156459931547,99891361137
96594961945,9298999976992599983
783749573,9873499799997
999581499956,994778996999532
184999799415,22279998999295991
899993722932,99916399569539
351533924,77399969943
975422425997,9992695989959399
282829193,99997592945967991462
887,9979941889
7875,1917439642
125831928,75849899966999
93559636985,541152376191899999
97982289863936,879791498959139
579992979,0
1945399399684,919939999399485939299
9193563919869459,484
377934365962,9979899534
695979596,69958944449318139991
4796819998329,79195591938798
9873399989911527,8298
638469,99983197656
97382,9
9898259797,66
426595989572,5189969949991
489141935459547,5997949258919
346524784,894991299336159699
999967111779,3874
73845986994971,96789923939989599499
7997689994,8385
93836,6226919299387
5779,7964698699
973949827694949,98236
11976939869369252,4718794
4966,98
613918997176,9971996491975993999192
953979998488,29999769352839949191
1388883712,46999112949999895
389368369,78249971926389
7399196591954,38
18247,34631524696969
48939188924716,799462419341911861
81644546,93899979389875
978587494,97394139999964
44196466,859955999969655
5519197926,93998799199999743
19842931376864,281699969799
73293692286,953919713219959379128
773564981,7929919697396291734
6577974,9113929999995253935
95539617955,9395499734999469989
129923965469951,99132639999957549939794
999141829181229198,965999466999969995
993824649593936,9159799934993479199
789899629968,9769969777996
9135694695,999969799997973
64,999624992961
72768547,797975453939989999
958195,3
89251191223649792,49876275939
9,992998566993
6752933239386,78679659393
9784959236,47297967598
814517278,91479999799994999
7949624978659,97977992997993
972399533628991,535999979998989
318127823393327,49992172995955
7949993735997,99989992959549
3359349139,0
54282771494992,59929799599969122945929
991687919515,34352789
634795,6499657739
618792792998,992154999299
935149399,9526199724938987
99757954499,9499999999918968929
46964754978,33944392749
91511176568,194999395923943929992
7744,8883
96392869899594,629
9899499194566,942389429699989
3526185496,8949999999957888
966939149691141971,79998919952599
489541893959799,8665
6717171243959519,99969955959
9199812161251992,6995923996599798
422892977739,68571587
992798939359,91963998
7618547,96999949996629
527668,2924597446741
72665466159,9891199789989997
7,35999378275412
44599928891,99279947979724999999
3662564,39358113945
8692769496959,293919999697899795393
9216911428818,83994499942345229999
2,499318343995372
148,934197773948
9397921545,989923969191699986
962484969,9868319
9619969891989,2916996999129839
99939497943694,37527891
465996794181,69967957
684969539194,969214474179659
58949397796,39598999927999946969
9693597398652,1943862899245549
8465994394216,0
95294247775198,87959564199
965622,37293273833
88471117999499,9696956699952
488448278,999299798999912922
59924639482879,4
26622194919297,28199997499293395424
8791194,39292434849959989
594567993162229,994795639132699
3294838939499,6279893993859
9535693232372,558699899337
89995914875,99399799399499975994
8973,39
219682964473799,994941852921799
5215855557,949659939769919989
563571334,992199997545549
99779458,94899289953999989
4,994374629888
196424,81953993229529
939548417197,995998999649689
995549999789,9295371952417919399
9548,393494942999
69926984969,99179638835979929
8176997297989,1818999
291668277725,4596588
2737,99987964463
92119979282626,9991572369195819
4493499679969,999979939499879979
293197995529,93999395996999529999
49925497637699,995919364879992999
971727742293,994699996566272997
113798972999,1
771,7629918479961
86632998499,9
174689,73173619699
9974997284,94796999799645929999
41957121,8
69876,3963892589359
61784275165,0
796699499624391,37
19142398754,738993931149293299192
49739624995,95991543499839999
